id,lemma,V1 frame,UMR,synset_id,URI lemma,roles,example,definition,notes,gramm_info,additional notes (not for processing),,
SlaT-3405-n12,perfugio,v#v-w1394_MPf1_MP,perfugio-NEW-04,,116874,"ACT, DIR3",per tramites occulte perfugeret in Galliam Transalpinam,take refuge,,,,,
SlaT-3406-n2,praesideo,v#v-w1003_MPf4_MP,praesideo-06,v#02691214,119210,"ACT, LOC",Q. Metellus Celer cum tribus legionibus in agro Piceno praesidebat,,,,,,
SlaT-3406-n11,existimo,v#v-w591_MPf3_MP,existimo-01,v#00631737,102057,"ACT, EFF, PAT",existumans [...] facile eos ad tale consilium adduci posse,,,,,,
SlaT-3406-n12,agito,v#v-w631_MPf9_MP,agito-04,v#00813044,88103,"ACT, PAT",existumans quae supra diximus Catilinam agitare,,,,different frame than other agito-04,,
SlaT-3406-n17,dico,v#v-w9_MPf38_MP,dico2-18,v#01009240,99302,"ACT, PAT",existumans quae supra diximus Catilinam agitare,,,,,,
SlaT-3407-n3,cognosco,v#v-w118_MPf24_MP,cognosco-06,v#00598954,94738,"ACT, PAT",iter eius ex perfugis cognovit,,,,,,
SlaT-3407-n7,moveo,v#v-w360_MPf56_MP,moueo-23,v#01850315,112848,"ACT, DIR3, PAT",castra propere movit,,,,different frame than other moueo-23 [yet it's 54 55 56...],,
SlaT-3407-n10,consido,v#v-w771_MPf3_MP,consido-13,v#01988458,97533,"ACT, LOC",sub ipsis radicibus montium consedit,,,,,,
SlaT-3407-n14,sum,v#v-w2_MPf115_MP,have-place-91,,,,,,,,,,
SlaT-3407-n16,propero,v#v-w651_MPf10_MP,propero-05,v#02058994,119934,ACT,illi descensus erat in Gallia properanti,,,,,,
SlaT-3408-n2,absum,v#v-w994_MPf6_MP,absum-NEW-07,,87040,ACT,Antonius procul aberat,"be far, distant",,,,,
SlaT-3408-n7,sequor,v#v-w109_MPf46_MP,sequor-09,v#02000868,124461,"ACT, PAT",expeditus in fuga sequeretur,,,,,,
SlaT-3408-n13,expedio,v#v-w767_MPf4_MP,expedio-01,v#00406243,102147,"ACT, PAT",expeditus in fuga sequeretur,,,,,,
SlaT-3409-n2,statuo,v#v-w624_MPf9_MP,statuo-04,v#00697589,125614,"ACT, PAT",statuit cum Antonio quam primum confligere,,,,different frame than other statuo-04,,
SlaT-3409-n4,video,v#v-w16_MPf67_MP,uideo-NEW-16,v#00591115,130163,"ACT, PAT",videt montibus atque copiis hostium sese clausum,perceive (an idea or situation) mentally,,,,,
SlaT-3409-n7,claudo,v#v-w609_MPf4_MP,claudo2-08,v#01127411,97555,"ACT, PAT",videt montibus atque copiis hostium sese clausum,,,,,,
SlaT-3409-n14,adverto,v#v-w247_MPf4_MP,,,http://lila-erc.eu/data/id/hypolemma/1008,,res advorsas,,NAs,,aduerto,,
SlaT-3409-n23,reor,v#v-w662_MPf3_MP,reor-05,v#00689344,122641,"ACT, PAT",optumum factu ratus in tali re fortunam belli temptare,,,,,,
SlaT-3409-n25,facio,v#v-w76_MPf45_MP,facio-23,v#01712704,102758,"ACT, PAT","se quisque hostem ferire, murum adscendere, conspici, dum tale facinus faceret, properabat",,,,,,
SlaT-3409-n28,tento,v#v-w105_MPf5_MP,tempto-11,v#02531625,127795,"ACT, PAT",in tali re fortunam belli temptare,,NAs,,,,
SlaT-3409-n32,confligo,v#v-w1041_MPf3_MP,confligo-05,v#01092366,95791,"ACMP, ACT",statuit cum Antonio quam primum confligere,,,,,,
SlaT-3410-n1,habeo,v#v-w73_MPf15_MP,habeo-NEW-24,v#00989602,105044,"ACT, PAT",orationem huiusce modi habuit,"deliver (a speech, oration, or idea)",,,"does not correspond to other habeo-NEW-24. yet, it never does",,
SlaT-3410-n3,advoco,v#v-w1345_MPf2_MP,aduoco-05,v#00793037,87719,"ACT, PAT",contione advocata,,,,,,
Par. 58,,,,,,,,,,,,,
SlaT-3411-n1,habeo,v#v-w73_MPf70_MP,habeo-NEW-25,v#02681795,105044,"ACT, PAT, EFF",coepere se quisque magis extollere magisque ingenium in promptu habere,"keep in a certain state, position, or activity; e.g.,",,,,,
SlaT-3411-n2,comperio,v#v-w816_MPf2_MP,comperio-NEW-09,v#00721302,95309,"ACT, PAT",ex aliis rebus magis quam quod cuiquam id compertum foret haec fama valebat,learn or discover with certainty,,,,,
SlaT-3411-n6,addo,v#v-w443_MPf20_MP,addo-01,v#00153263,87401,"ACT, ADDR, PAT",verba virtutem non addere,,,,,,
3411a3,fio,v#v-w565_MPf19_MP,fio-01,v#00149583,103328,"ACT, PAT",neque fortem ex timido exercitum oratione imperatoris fieri,,,,"I thought EFF was necessary (in V1 there's ACT, PAT, EFF as obl), but compare with Czech Vallex, both PDT and non-PDT: stá(va)t se has ACT, PAT; example: stal se z chlapce mužem; s. se majitelem krásné ženy. || different than other fio-01",,
SlaT-3411-n14,fio,v#v-w565_MPf19_MP,fio-01,v#00149583,103328,"ACT, PAT",neque fortem ex timido exercitum oratione imperatoris fieri,,,,"I thought EFF was necessary (in V1 there's ACT, PAT, EFF as obl), but compare with Czech Vallex, both PDT and non-PDT: stá(va)t se has ACT, PAT; example: stal se z chlapce mužem; s. se majitelem krásné ženy.",,
SlaT-3412-n2,insum,v#v-w150_MPf3_MP,have-place-91,,,,quanta cuiusque animo audacia natura aut moribus inest,,,,,,
3412a1,soleo,v#v-w573_MPf6_MP,soleo-02,v#02370131,125051,"ACT, PAT",tanta (audacia) in bello patere solet,,,,,,
SlaT-3412-n11,pateo,v#v-w128_MPf11_MP,pateo-03,v#01548181,116202,ACT,tanta (audacia) in bello patere solet,,,,,,
SlaT-3413-n1,hortor,v#v-w710_MPf6_MP,hortor-02,v#00771341,105727,"ACT, ADDR, PAT","quem neque gloria neque pericula excitant, nequiquam hortere",,,,,,
SlaT-3413-n2,excito,v#v-w722_MPf4_MP,excito-20,v#01762528,101877,"ACT, PAT",quem neque gloria neque pericula excitant,,,,,,
SlaT-3414-n1,officio,v#v-w1272_MPf3_MP,officio-04,v#02451912,114806,"ACT, PAT","uem neque gloria neque pericula excitant, nequiquam hortere",,,,,,
SlaT-3414-n2,timor,v#v-w1104_MPf2_MP,timor-01,n#07519253,128271,"ACT, PAT",,,NON-EVENT,,,,
SlaT-3415-n2,advoco,v#v-w1345_MPf3_MP,aduoco-05,v#00793037,87719,"ACT, PAT",ego vos advocavi,,"different frame than other aduoco-05, but clearly same scene. if I have to choose a distinct one, then -04",,,,
SlaT-3415-n6,moneo,v#v-w661_MPf4_MP,moneo-07,v#00872886,112665,"ACT, ADDR, PAT","vos, quo pauca monerem",,,,,,
SlaT-3415-n8,aperio,v#v-w699_MPf4_MP,aperio-03,v#00933821,89397,"ACT, PAT",causam mei consili aperirem,,,,,,
SlaT-3415-n10,causa,v#v-w258_MPf7_MP,causa-17,n#09178999,93253,PAT,,,NON-EVENT,,,,
SlaT-3415-n11,consilium,v#v-w316_MPf4_MP,consilium-10,n#05901508,96060,ACT,,,NON-EVENT,,,,
SlaT-3416-n1,scio,v#v-w90_MPf12_MP,scio-04,v#00594621,123732,"ACT, PAT","scitis equidem, milites, socordia atque ignavia Lentuli quantam ipsi nobisque cladem attulerit",,,,different frame than other scio-04,,
SlaT-3416-n5,affero,v#v-w226_MPf7_MP,affero-06,v#01645601,88001,"ACT, PAT",socordia atque ignavia Lentuli quantam ipsi nobisque cladem attulerit,,,,,,
SlaT-3416-n21,proficiscor,v#v-w645_MPf11_MP,proficiscor-03,v#01835496,119713,"ACT, DIR1, DIR3",in Galliam proficisci nequiverim,,,,,,
SlaT-3416-n18,opperior,v#v-w1193_MPf1_MP,opperior-02,v#02637938,115105,"ACT, PAT",ex urbe praesidia opperior,,,,,,
SlaT-3417-n1,intelligo,v#v-w117_MPf25_MP,intellego-03,v#00592341,108367,"ACT, PAT","quo loco res nostrae sint, iuxta mecum omnes intellegitis",,,,,,
SlaT-3417-n4,sum,v#v-w2_MPf250_MP,have-place-91,,,,,,,,,,
SlaT-3418-n1,obsto,v#v-w718_MPf2_MP,obsto-02,v#01078783,114464,"ACT, PAT",duo exercitus hostium obstant,,,,,,
SlaT-3419-n1,prohibeo,v#v-w381_MPf9_MP,prohibeo-10,v#02452885,119765,"ACT, ADDR, PAT",frumenti atque aliarum rerum egestas prohibet,,,,,,
SlaT-3419-n2,sum,v#v-w2_MPf128_MP,have-place-91,,,,,,,,,,
SlaT-3419-n6,fero,v#v-w392_MPf10_MP,fero-09,v#00668099,103126,"ACT, PAT",maxume animus ferat,,,,,,
SlaT-3420-n7,aperio,v#v-w699_MPf4_MP,aperio-08,v#01346003,89397,"ACT, PAT",ferro iter aperiundum est,,,,,,
SlaT-3420-n2,placeo,v#v-w585_MPf6_MP,placeo-07,v#02291135,118010,"ACT, BEN",quocumque ire placet,,,,disagreement w/ annotation,,
SlaT-3420-n3,eo,v#v-w470_MPf8_MP,eo-09,v#01835496,101183,"ACT, DIR3",quocumque ire placet,,,,,,
SlaT-3421-n1,moneo,v#v-w661_MPf5_MP,moneo-01,v#00610538,112665,"ACT, ADDR, PAT","vos moneo, uti forte atque parato animo sitis",,,,,,
SlaT-3421-n5,sum,v#v-w2_MPf113_MP,have-mod-91,,,,,,,,,,
SlaT-3421-n9,paro,v#v-w572_MPf4_MP,paro-01,v#00406243,120698,"ACT, PAT",cum hoc Catilina et Autronius circiter Nonas Decembris consilio communicato parabant [...] consules interficere,,,,,,
SlaT-3421-n10,memini,v#v-w1340_MPf1_MP,memini-02/memini-03,v#00609506/v#00609683,111991,"ACT, PAT",memineris te virum esse,,merge,,,,
SlaT-3421-n11,ineo,v#v-w707_MPf4_MP,ineo-02,v#00348252,107508,"ACT, PAT",quocumque ire placet,,,,,,
SlaT-3421-n13,porto,v#v-w807_MPf7_MP,porto-07,v#02717102,118540,"ACT, PAT",libertatem atque patriam in dextris vostris portare,,,,,,
SlaT-3422-n1,sum,v#v-w2_MPf111_MP,have-mod-91,,,,,,,,,,
SlaT-3422-n2,vinco,v#v-w143_MPf6_MP,uinco-03,v#01100145,130232,"ACT, PAT","si vincimus, omnia nobis tuta erunt",,,,,,
SlaT-3422-n5,tueor,v#v-w653_MPf3_MP,tueor-06/tueor-07/tueor-14,v#01128193/v#01129337/v#02280132,129187,"ACT, PAT","si vincimus, omnia nobis tuta erunt",,NON-EVENT,,tutus safe,,
3423a1,pateo,v#v-w128_MPf12_MP,pateo-02,v#01346804,116202,ACT,municipia atque coloniae patebunt,,,,,,
SlaT-3423-n4,pateo,v#v-w128_MPf12_MP,pateo-02,v#01346804,116202,ACT,municipia atque coloniae patebunt,,,,,,
SlaT-3424-n2,fio,v#v-w565_MPf20_MP,fio-01,v#00149583,103328,"ACT, PAT",eadem illa advorsa fient,,,,"I thought EFF was necessary (in V1 there's ACT, PAT, EFF as obl), but compare with Czech Vallex, both PDT and non-PDT: stá(va)t se has ACT, PAT; example: stal se z chlapce mužem; s. se majitelem krásné ženy.",,
SlaT-3424-n3,cedo,v#v-w583_MPf2_MP,cedo-11,v#01113806,93298,ACT,si metu cesserimus,,,,,,
SlaT-3424-n7,adverto,v#v-w247_MPf4_MP,,,http://lila-erc.eu/data/id/hypolemma/1008,,res advorsas,,NAs,,aduerto,,
SlaT-3424-n8,tego,v#v-w613_MPf5_MP,tego-04,v#01129337,127731,"ACT, PAT",neque locus neque amicus quisquam teget quem arma non texerint,,,,,,
SlaT-3424-n15,tego,v#v-w613_MPf5_MP,tego-04,v#01129337,127731,"ACT, PAT",neque locus neque amicus quisquam teget quem arma non texerint,,,,,,
SlaT-3425-n1,impendeo,v#v-w1395_MPf1_MP,impendeo-NEW-01,v#02744061,106499,"ACT, PAT",necessitudo impendet nobis illis,"hang over, as of something threatening, dark, or menacing",,PAT in dative,,,
SlaT-3425-n8,necessitudo,v#v-w1224_MPf1_MP,necessitudo-04,n#14449126,113510,"ACT, PAT",,,NON-EVENT,,,,
SlaT-3426-n1,certo,v#v-w755_MPf4_MP,certo-06,v#01092366,93580,"ACMP, ACT",pro vita certamus,,,,,,
SlaT-3427-n1,sum,v#v-w2_MPf107_MP,have-mod-91,,,,,,,,,,
SlaT-3427-n4,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,memorare possum [...] quas urbis natura munitas pugnando ceperit,,,,,,
SlaT-3427-n5,potentia,v#v-w313_MPf3_MP,potentia-04,n#05190804,118570,"ACT, PAT",,,NON-EVENT,,,,
SlaT-3428-n1,aggredior,v#v-w779_MPf5_MP,aggredior-04,v#01119169,88082,"ACT, PAT","quo audacius adgredimini,",,,,,,
SlaT-3428-n4,memor,v#v-w1222_MPf1_MP,memoro-01,v#00607780,112007,"ACT, PAT","Sullani milites, largius suo usi, rapinarum et victoriae veteris memores, civile bellum exoptabant",,,,nominal frame: memor2-02,,
SlaT-3429-n4,ago,v#v-w250_MPf16_MP,08-26,v#02708420,88140,"ACT, PAT",in exilio aetatem agere,,,,,,
SlaT-3429-n9,expecto,v#v-w584_MPf3_MP,exspecto-03,v#00720497,102335,"ACT, PAT",potuistis nonnulli Romae amissis bonis alienas opes expectare,,,,,,
SlaT-3429-n12,amitto,v#v-w596_MPf3_MP,amitto-12,v#02287789,88724,"ACT, PAT","emori per virtutem praestat quam vitam miseram atque inhonestam, ubi alienae superbiae ludibrio fueris, per dedecus amittere",,,,,,
SlaT-3429-n15,alienus,v#v-w1336_MPf3_MP,,,,,,,NAs,,,,
SlaT-3430-n1,decerno,v#v-w635_MPf9_MP,decerno-07,v#00763399,98047,"ACT, PAT",haec sequi decrevistis,,,,,,
SlaT-3430-n2,video,v#v-w16_MPf68_MP,uideo-10,v#02133435,130163,"ACT, EFF, PAT",illa foeda atque intoleranda viris videbantur,,,passive,,,
SlaT-3430-n6,intolero,v#v-w1166_MPf2_MP,tolero-02,v#00668099,128354,"ACT, PAT",illa foeda atque intoleranda viris videbantur,,,,,,
SlaT-3430-n8,sequor,v#v-w109_MPf46_MP,sequor-13,v#02346895,124461,"ACT, PAT",haec sequi decrevistis,,,,does not match with same frame elsewhere,,
SlaT-3431-n4,opus,v#v-w1019_MPf4_MP,opus-est-NEW-01,v#01188725,115170,"ACT, PAT",facto opus est,have need of,,,"I would not use this frame, but either an abstract predicate (so far not existing) or an equivalent of smth like need-01, verbal, che però in latino non sembra esistere. what about opus-est-01? former opus-23.",,
SlaT-3431-n2,relinquo,v#v-w69_MPf16_MP,relinquo-05,v#01842367,122569,"ACT, PAT",haec relinquere voltis,,,,,,
SlaT-3432-n1,muto,v#v-w244_MPf6_MP,muto-04,v#00126264,113167,"ACT, EFF, PAT",nemo nisi victor pace bellum mutavit,,,,,,
SlaT-3432-n3,victor,v#v-w1172_MPf1_MP,uinco-05,v#01108148,130232,"ACT, PAT",nemo nisi victor pace bellum mutavit,,,,,,
SlaT-3433-n1,sum,v#v-w2_MPf239_MP,identity-91,,,,,,,,,,
SlaT-3433-n4,spero,v#v-w222_MPf2_MP,spero-01,v#00688377,125334,"ACT, PAT",in fuga salutem sperare,,,,,,
SlaT-3433-n7,averto,v#v-w792_MPf3_MP,auerto-17,v#02064887,90670,"ACT, DIR1, PAT",ab hostibus avorteris,,,,,,
SlaT-3433-n9,tego,v#v-w613_MPf6_MP,tego-03,v#01128193,127731,"ACT, PAT","arma, quibus corpus tegitur",,,,,,
SlaT-3434-n1,sum,v#v-w2_MPf104_MP,have-mod-91,,,,,,,,,,
SlaT-3434-n5,timeo,v#v-w567_MPf5_MP,timeo-01,v#01780202,128264,"ACT, PAT",omnes undique parricidae sacrilegi convicti iudiciis aut pro factis iudicium timentes,,,,"different frame than other timeo-01, yet only one exists in V2 and I don't see the need of adding a new one",,
SlaT-3435-n1,habeo,v#v-w73_MPf19_MP,have-91,,,,audacia pro muro habetur,,,,,,
SlaT-3436-n1,teneo,v#v-w172_MPf11_MP,teneo-27,v#02647311,127822,"ACT, PAT",magna me spes victoriae tenet,,,,,,
SlaT-3436-n3,considero,v#v-w27_MPf12_MP,considero-03,v#00711715,96054,"ACT, PAT",vos considero,,,,,,
SlaT-3436-n6,aestimo,v#v-w189_MPf8_MP,aestimo-02,v#00660971,87940,"ACT, PAT",facta vostra aestumo,,,,,,
SlaT-3436-n7,facio,v#v-w76_MPf45_MP,facio-23,v#01712704,102758,"ACT, PAT","se quisque hostem ferire, murum adscendere, conspici, dum tale facinus faceret, properabat",,,,,,
SlaT-3437-n1,hortor,v#v-w710_MPf7_MP,hortor-06,v#01818235,105727,"ACT, ADDR, PAT",animus aetas virtus vostra me hortantur,,,,,,
SlaT-3437-n8,necessitudo,v#v-w1224_MPf1_MP,necessitudo-04,n#14449126,113510,"ACT, PAT",,,NON-EVENT,,,,
SlaT-3437-n10,facio,v#v-w76_MPf16_MP,facio-05,v#00120675,102758,"ACT, EFF, PAT",ut [...] ex pulcherruma atque optuma pessuma ac flagitiosissuma facta sit,,,,"different frame than other facio-05 (but really same scenario: render! see also example in V1). at the same time, does not match with same V1 frame somewhere else, corresponding to facio-NEW-44 ""regard"".",,
SlaT-3438-n1,prohibeo,v#v-w381_MPf10_MP,prohibeo-07,v#02450505,119765,"ACT, ADDR, PAT",prohibent angustiae loci,,,,,,
SlaT-3438-n6,circumvenio,v#v-w838_MPf6_MP,circumuenio-09,v#01587062,94300,"ACT, PAT",multitudo hostium ne circumuenire queat,,,,,,
SlaT-3439-n1,caveo,v#v-w843_MPf4_MP,caueo-17,v#02726044,93200,"ACT, PAT",cavete inulti animam amittatis,,,,,,
SlaT-3439-n2,invideo,v#v-w889_MPf4_MP,inuideo-04,v#02237338,108841,"ACT, ADDR, PAT",quod si virtuti vostrae fortuna inviderit,,,,,,
SlaT-3439-n7,amitto,v#v-w596_MPf3_MP,amitto-12,v#02287789,88724,"ACT, PAT",cavete inulti animam amittatis,,,,,,
SlaT-3439-n10,trucido,v#v-w1396_MPf1_MP,trucido-02,v#01322854,129090,"ACT, PAT",neu capti potius sicuti pecora trucidemini,,,,,,
SlaT-3439-n11,capio,v#v-w106_MPf12_MP,capio-22,v#01439190,92686,"ACT, PAT",neu capti potius sicuti pecora trucidemini,,,,,,
3439a7,trucido,v#v-w1396_MPf2_MP,trucido-02,v#01322854,129090,"ACT, PAT",neu capti potius sicuti pecora trucidemini,,,,different frame for exactly same token,,
SlaT-3439-n13,relinquo,v#v-w69_MPf19_MP,relinquo-NEW-08,v#02255462,122569,"ACT, ADDR, PAT","nobis reliquere pericula repulsas, iudicia egestatem",let have,,,,,
SlaT-3439-n14,pugno,v#v-w627_MPf4_MP,pugno-07,v#01092366,120417,ACT,memorare possum [...] quas urbis natura munitas pugnando ceperit,,,,,,
Par. 59,,,,,,,,,,,,,
SlaT-3440-n2,dico,v#v-w9_MPf38_MP,dico2-18,v#01009240,99302,"ACT, PAT",haec ubi dixit,,,,,,
SlaT-3440-n4,commoror,v#v-w1310_MPf1_MP,commoror-NEW-08,v#02058590,95197,ACT,paululum conmoratus,"take one's time, proceed slowly",,,NAs,,
SlaT-3440-n6,iubeo,v#v-w563_MPf3_MP,iubeo-02/iubeo-04,v#00746718/v#00747135,109152,"ACT, ADDR, PAT",signa canere iubet,,merge,,,,
SlaT-3440-n7,cano,v#v-w636_MPf2_MP,cano-12,v#00977871,92600,"ACT, PAT",signa canere iubet,,,,,,
SlaT-3440-n9,deduco,v#v-w80_MPf16_MP,deduco-14,v#01999798,98210,"ACT, DIR3, PAT",instructos ordines in locum aequom deducit,,,,,,
SlaT-3440-n11,instruo,v#v-w750_MPf2_MP,instruo-01,v#00406243,108284,"ACT, ADDR, PAT",instructos ordines in locum aequom deducit,,NAs,,why ADDR?,,
SlaT-3441-n1,instruo,v#v-w750_MPf3_MP,instruo-04,v#01651444,108284,"ACT, ADDR, PAT",ipse pedes exercitum pro loco atque copiis instruit,,NAs,,why ADDR?,,
SlaT-3441-n3,removeo,v#v-w362_MPf14_MP,remoueo-04,v#01994442,122609,"ACT, PAT",remotis omnium equis,,,,,,
SlaT-3441-n6,sum,v#v-w2_MPf104_MP,have-mod-91,,,,,,,,,,
SlaT-3441-n7,exaequo,v#v-w1123_MPf3_MP,exaequo-01,v#00417001,101737,"ACT, ADDR, PAT",exaequato periculo,,,,,,
SlaT-3442-n3,sum,v#v-w2_MPf251_MP,,,,,,,,,"disagreement w/ interpretation: I would duplicate the sum node, and make the first one correspond to have-place-91 and the second one to have-mod-91",,
SlaT-3442-n11,constituo,v#v-w605_MPf5_MP,constituo-27,v#02333689,,,octo cohortis in fronte constituit,,,,disagree with frame (ex from SCG),,
SlaT-3442-n15,conloco,v#v-w1090_MPf3_MP,colloco-12,v#01570108,94872,"ACT, PAT",reliquarum signa in subsidio artius conlocat,,,,,,
SlaT-3442-n18,subsidium,v#v-w1047_MPf3_MP,auxilior-03,v#02547586,90871,"ACT, PAT",,,EVENT (nominal: subsidium-03),,,,
SlaT-3443-n1,subduco,v#v-w835_MPf2_MP,subduco-04,v#01434278,126076,"ACT, DIR1, PAT",optumum quemque armatum in primam aciem subducit,,,,,,
SlaT-3443-n7,lego,v#v-w233_MPf2_MP,lego2-07,v#01098452,110177,"ACT, PAT","centuriones omnis, lectos et evocatos",,,,disagreement w/ frame (eclatante),,
SlaT-3443-n8,evoco,v#v-w177_MPf3_MP,euoco-NEW-11,,101664,"ACT, PAT","centuriones omnis, lectos et evocatos","soldiers who, having served out their time, were called upon to do military duty as volunteers, veterans",,passive,,,
SlaT-3443-n14,armo,v#v-w865_MPf3_MP,armo-06,v#01088381,90036,"ACT, PAT",optumum quemque armatum in primam aciem subducit,,,,,,
3444a1,iubeo,v#v-w563_MPf11_MP,iubeo-02/iubeo-04,v#00746718/v#00747135,109152,"ACT, ADDR, PAT",Faesulanum quendam in sinistra parte curare iubet,,merge,,,,
3444a3,curo,v#v-w676_MPf4_MP,curo-14,v#02549847,97341,"ACT, PAT",Faesulanum quendam in sinistra parte curare iubet,,,,,,
SlaT-3444-n6,iubeo,v#v-w563_MPf11_MP,iubeo-02/iubeo-04,v#00746718/v#00747135,109152,"ACT, ADDR, PAT",Faesulanum quendam in sinistra parte curare iubet,,merge,,,,
SlaT-3444-n9,curo,v#v-w676_MPf4_MP,curo-14,v#02549847,97341,"ACT, PAT",Faesulanum quendam in sinistra parte curare iubet,,,,,,
SlaT-3445-n1,assisto,v#v-w1397_MPf1_MP,assisto-10,v#02734488,89510,"ACT, LOC",ipse cum libertis et colonis propter aquilam adsistit,,,,,,
SlaT-3445-n7,dico,v#v-w9_MPf54_MP,dico2-21,v#01016002,99302,"ACT, PAT",quam bello Cimbrico C. Marius in exercitu habuisse dicebatur.,,,,,,
SlaT-3445-n11,habeo,v#v-w73_MPf20_MP,have-91,,,,quam bello Cimbrico C. Marius in exercitu habuisse dicebatur.,,,,,,
SlaT-3446-n2,permitto,v#v-w107_MPf8_MP,permitto-06,v#02356230,117085,"ACT, ADDR, PAT",M. Petreio legato exercitum permittit,,,,,,
SlaT-3446-n11,assum,v#v-w592_MPf3_MP,adsum-03,v#02612762,87642,"ACT, LOC",pedibus aeger quod proelio adesse nequibat,,,,,,
3447a1,loco,v#v-w833_MPf2_MP,loco-10,v#02333689,110720,"ACT, LOC, PAT",post eas ceterum exercitum in subsidiis locat,,,,,,
SlaT-3447-n5,conscribo,v#v-w859_MPf6_MP,conscribo-02,v#01097500,95999,"ACT, PAT","cohortis veteranas, quas tumulti causa conscripserat",,,,,,
SlaT-3447-n7,causa,v#v-w258_MPf7_MP,causa-17,n#09178999,93253,PAT,,,NON-EVENT,,,,
SlaT-3447-n10,loco,v#v-w833_MPf2_MP,loco-10,v#02333689,110720,"ACT, LOC, PAT",post eas ceterum exercitum in subsidiis locat,,,,,,
SlaT-3447-n14,subsidium,v#v-w1047_MPf3_MP,auxilior-03,v#02547586,90871,"ACT, PAT",,,EVENT (nominal: subsidium-03),,,,
SlaT-3448-n5,appello,v#v-w607_MPf5_MP,appello-09,v#00989201,89580,"ACT, PAT",quemque nominans adpellat hortatur,,,,,,
SlaT-3448-n6,nomino,v#v-w22_MPf11_MP,nomino-10,v#00975584,113810,"ACT, PAT",quemque nominans adpellat hortatur,,,,,,
SlaT-3448-n9,hortor,v#v-w710_MPf6_MP,hortor-02,v#00771341,105727,"ACT, ADDR, PAT",quemque nominans adpellat hortatur,,why ADDR?,,,,
SlaT-3448-n10,rogo,v#v-w625_MPf7_MP,rogo-03,v#00782057,122853,"ACT, ORIG, PAT","rogat, ut meminerint se contra latrones inermis pro patria, pro liberis, pro aris atque focis suis certare",,,,,,
SlaT-3448-n3,circumeo,v#v-w924_MPf2_MP,circumeo-05,v#02045043,94112,ACT,equo circumiens unum,,,,,,
SlaT-3448-n11,memini,v#v-w1340_MPf1_MP,memini-02,v#00609506,111991,"ACT, PAT","rogat, ut meminerint se contra latrones inermis pro patria, pro liberis, pro aris atque focis suis certare",,,,,,
SlaT-3448-n12,certo,v#v-w755_MPf4_MP,certo-06,v#01092366,93580,"ACMP, ACT","se contra latrones inermis pro patria, pro liberis, pro aris atque focis suis certare",,,,,,
SlaT-3449-n1,nosco,v#v-w87_MPf24_MP,nosco-03,v#00594621,113840,"ACT, PAT",plerosque ipsos factaque eorum fortia noverat,,,,,,
SlaT-3449-n4,sum,v#v-w2_MPf128_MP,,,,,,,does not correspond to any frame of V1 + have-place-91 fits only metaphorically. example from V1: omnia quae in mundo sunt (place) vs here 'to be in the army',,,,
SlaT-3449-n20,facio,v#v-w76_MPf45_MP,facio-23,v#01712704,102758,"ACT, PAT","se quisque hostem ferire, murum adscendere, conspici, dum tale facinus faceret, properabat",,,,,,
SlaT-3450-n1,accendo,v#v-w754_MPf5_MP,accendo-06,v#01761120,87089,"ACT, PAT",ea commemorando militum animos accendebat,,,,,,
SlaT-3450-n2,commemoro,v#v-w968_MPf2_MP,commemoro-06,v#00953216,95097,"ACT, PAT",ea commemorando militum animos accendebat,,,,,,
Par. 60,,,,,,,,,,,,,
SlaT-3451-n2,iubeo,v#v-w563_MPf11_MP,iubeo-02/iubeo-04,v#00746718/v#00747135,109152,"ACT, ADDR, PAT",cohortis paulatim incedere iubet,,merge,,,,
SlaT-3451-n3,do,v#v-w72_MPf26_MP,do-02,v#00742320,99970,"ACT, ADDR, PAT",Petreius tuba signum dat,,,,,,
SlaT-3451-n4,exploro,v#v-w1223_MPf2_MP,exploro-04,v#02165543,102208,"ACT, PAT",omnibus rebus exploratis,,,,,,
SlaT-3451-n11,incedo,v#v-w765_MPf6_MP,incedo-04,v#01992503,106900,ACT,cohortis paulatim incedere iubet,,,,,,
SlaT-3452-n1,facio,v#v-w76_MPf23_MP,facio-23,v#01712704,102758,"ACT, PAT","se quisque hostem ferire, murum adscendere, conspici, dum tale facinus faceret, properabat",,,,,,
SlaT-3453-n1,concurro,v#v-w552_MPf5_MP,concurro-NEW-13,,95609,"ACT, DIR3",cum infestis signis concurrunt,"to rush together in hostility, to engage in combat",,,,,
SlaT-3453-n2,venio,v#v-w34_MPf9_MP,uenio-07,v#02005948,129790,"ACT, DIR1, DIR3","eo ventum est, unde a ferentariis proelium committi posset",,,,,,
SlaT-3453-n4,committo,v#v-w629_MPf5_MP,committo-24,v#02376089,95164,"ACT, PAT","eo ventum est, unde a ferentariis proelium committi posset",,,,,,
SlaT-3453-n11,infestus,v#v-w1367_MPf2_MP,infestus-03,a#01244410,107661,PAT,cum infestis signis,,NAs,,,,
SlaT-3454-n2,omitto,v#v-w659_MPf3_MP,omitto-13,v#02228031,114931,"ACT, PAT",pila omittunt,,,,,,
SlaT-3454-n4,gero,v#v-w570_MPf3_MP,gero-15,v#02445509,104536,"ACT, PAT",gladiis res geritur,,,,,,
SlaT-3455-n2,insto,v#v-w697_MPf3_MP,insto-05,v#01119169,108272,"ACT, PAT",veterani pristinae virtutis memores comminus acriter instare,,,,,,
